date,beta_const,beta_oil,beta_ofz,fair_expanding,deviation_pct
2025-08-12,2.7489323598246114,0.6485869800622883,-0.04349847155551655,2301.423613767801,29.362538134640804
2025-08-13,2.749150252536226,0.648526736997394,-0.04345877906465333,2291.8227328865446,29.72294747488997
2025-08-14,2.7494211951528,0.6484583649653635,-0.04341738982340102,2294.886718091065,29.73799432141966
2025-08-15,2.7496790836202267,0.6483919066124211,-0.043376323383812206,2315.1530888805337,30.103275436375675
2025-08-18,2.749843014039674,0.6483394321994193,-0.043337637866488185,2308.1417658819328,27.863030062728143
2025-08-19,2.7500311760131253,0.6482852126813125,-0.04330059750681121,2317.1771223292953,27.98590023272931
2025-08-20,2.7501812406927275,0.6482367429978115,-0.04326460358834538,2297.840927211362,27.980138449744764
2025-08-21,2.7504224502554906,0.6481744955588911,-0.043226031731520446,2282.8374666729815,26.3121024644136
2025-08-22,2.7507186179277405,0.6481052878348641,-0.043187573881363524,2289.1580806685433,26.542593299367432
2025-08-25,2.750991119231252,0.6480395079869937,-0.043149597662941436,2282.8352440078297,26.47605680605556
2025-08-26,2.751293035933155,0.6479693487218391,-0.04311087313110761,2271.6872231489224,27.03641463456936
2025-08-27,2.751653265366802,0.647889919784912,-0.04306994069283889,2276.439836609148,27.896197965713455
2025-08-28,2.752003219389007,0.6478113273710953,-0.04302843187997328,2272.8713596818648,28.151555414367802
2025-08-29,2.7523742063117025,0.647729265985429,-0.04298600782398948,2264.879013946458,28.014784990565577
2025-09-01,2.752783387658472,0.6476415383233164,-0.042942642861364275,2269.2530388367927,27.221158266239254
2025-09-02,2.7531644871190153,0.6475587471868351,-0.04290091838179752,2264.9687017453766,25.62601848790902
2025-09-03,2.753546405881418,0.6474771740314721,-0.04286081890292264,2282.425730507771,25.63607050478076
2025-09-04,2.7538538049862,0.6474068362659039,-0.042822812294310356,2297.372888368776,25.086354703194846
2025-09-05,2.7540938775140735,0.6473471901178462,-0.04278733417870596,2297.0198852983626,26.313664873786102
2025-09-08,2.754347704869918,0.6472844493052882,-0.0427502262858432,2306.410585123947,26.673889672726748
2025-09-09,2.754564534914682,0.6472270212342404,-0.0427138255452917,2295.0586885795537,27.925268953235772
2025-09-10,2.754844392545101,0.6471589402778452,-0.04267430031367521,2291.7502357874064,27.163071895516143
2025-09-11,2.7551358388980165,0.6470898782199136,-0.04263534921896895,2284.262231026212,27.312002995974293
2025-09-12,2.7554656292379063,0.6470149525189723,-0.04259521827927902,2263.326421312058,25.46709892397223
2025-09-15,2.755870143531668,0.6469304208874141,-0.0425549923057948,2256.7133850016453,24.51071627768766
2025-09-16,2.756292445295367,0.6468441853883604,-0.04251541349707195,2248.118474710846,24.671810295073236
2025-09-17,2.7567585142068296,0.6467515301720507,-0.04247472920693666,2252.1435341390934,24.94940741313354
2025-09-18,2.7572161187444864,0.6466602362688724,-0.042434284845716194,2241.149358192173,24.649434442577522
2025-09-19,2.75772005404028,0.6465624553461398,-0.04239307770978686,2221.71089736375,23.691160864395467
2025-09-22,2.7582885105807455,0.6464556120991817,-0.04235093813630297,2223.99472479429,23.249393060207744
2025-09-23,2.758838838489398,0.6463517921503681,-0.042309698508480875,2223.8533072657538,24.048200076280366
2025-09-24,2.759407205046693,0.6462444878513497,-0.042267059117106626,2212.338065740363,23.108671417654648
2025-09-25,2.7600036233992213,0.6461336070968726,-0.042224492073759404,2207.015618171812,22.730440949201025
2025-09-26,2.7606129540991367,0.6460209268775688,-0.04218181368146486,2207.4172965310786,23.49137629227689
2025-09-29,2.761238872346635,0.6459049417567516,-0.042137753019007386,2192.3289130837306,22.430990349187987
2025-09-30,2.7619010136320226,0.6457842767291639,-0.04209368600496032,2189.6782749717186,22.602485976378127
2025-10-01,2.7625797309422784,0.6456609433569312,-0.04204896700858982,2187.6382679249423,21.00949406553474
2025-10-02,2.763224111781457,0.6455441482452671,-0.042006881567559336,2177.6298089373913,20.868569542789285
2025-10-03,2.7639046998112096,0.6454220894503494,-0.04196400746319189,2181.278410125383,19.404748513982085
2025-10-06,2.764530165140568,0.6453096810647162,-0.04192429463027756,2179.889182613858,21.497001825764418
2025-10-07,2.765223663187595,0.6451852810277503,-0.04188054722976641,2180.832077013918,22.366138508653677
2025-10-08,2.765939802544174,0.645056730774951,-0.04183527632704203,2163.371134200918,18.449856314021318
2025-10-09,2.7666019548079417,0.6449396449813458,-0.04179560270872974,2173.0580216961,21.41277286009686
2025-10-10,2.7673233516012723,0.6448111346498742,-0.0417512157393348,2165.0684112170343,19.560194337919846
2025-10-13,2.7680183825585383,0.6446882351375556,-0.04170955822493226,2157.8329541452304,19.396637958037232
2025-10-14,2.768735967942246,0.6445621609158909,-0.041667527833986764,2136.539771013185,18.953554456642774
2025-10-15,2.7695168935413714,0.6444270665331098,-0.04162433716602548,2133.5446941492437,19.295368265763592
2025-10-16,2.770324226585474,0.6442879222167999,-0.041580257610319395,2163.478669148222,20.53643223700945
2025-10-17,2.771066321754145,0.6441578402673749,-0.041536960540882455,2178.5070156369497,24.908480003420852
2025-10-20,2.7718850220723827,0.6440130038926452,-0.041487460161420305,2165.654180936598,26.743689004535387
2025-10-21,2.7728238523891724,0.6438489327183222,-0.041433118876183554,2138.3518460940027,23.10509165311039
2025-10-22,2.773767817173786,0.6436870427875028,-0.0413822717880928,2149.4380057318485,23.427611911826073
2025-10-23,2.774678052233705,0.6435301664767896,-0.041332220360653815,2143.1994197292265,19.9454412097956
2025-10-24,2.775490107519651,0.6433908670317924,-0.04128836227757488,2136.4809684343904,19.071034920764475
2025-10-27,2.7762958619801155,0.64325334004482,-0.04124566969196194,2124.8976801672206,16.560435973796483
2025-10-28,2.7770430026222246,0.6431268607532256,-0.041207310770824755,2130.9317533691465,17.089155767428732
2025-10-29,2.777795330779476,0.6429995184787343,-0.04116858461841191,2151.707975406334,17.271954597997173
2025-10-30,2.77848819809486,0.6428811900982205,-0.041131510357146454,2156.582559053477,18.589478026868434
2025-10-31,2.7792146666790076,0.6427570272084459,-0.041092440547592646,2149.8186613815124,17.46106987355207
2025-11-01,2.7799245917553694,0.6426363054437787,-0.04105500681977727,2153.582298811456,17.602192467766553
2025-11-03,2.780628745716507,0.6425164817439524,-0.04101772396485284,2166.412912126395,18.673591059634642
2025-11-05,2.7813284180840725,0.6423966826756047,-0.040979683854104026,2161.7924381994485,17.801318711294666
2025-11-06,2.7820149303566675,0.6422795725792,-0.040942895369957995,2152.5637749762354,18.124258596151076
2025-11-07,2.782746205418877,0.6421555974826066,-0.04090467152264589,2160.2284508077873,18.80317561044633
2025-11-10,2.783476703929193,0.642031364584843,-0.040865947640684984,2169.8674086023448,17.91503894922528
2025-11-11,2.7841438851058107,0.6419173658039118,-0.04082985902320498,2178.730194037668,17.782826300503075
2025-11-12,2.784777817259293,0.6418085326457659,-0.040794875750327905,2181.8175269428657,16.24345155727658
2025-11-13,2.785352615639903,0.6417097770550092,-0.04076302300988781,2185.689682836801,16.3641856376876
2025-11-14,2.785920645458856,0.6416120603960181,-0.0407313447231076,2179.560570160923,15.88023909854095
2025-11-17,2.786493016604198,0.641514143609685,-0.04070009615630561,2170.1131831644484,15.691661590617922
2025-11-18,2.7870886481646004,0.6414129547540823,-0.040668470353696994,2173.9471162384966,17.899372107762623
2025-11-19,2.787749832613664,0.6413005170937656,-0.040633172694083064,2180.3163672838887,21.359452220058216
2025-11-20,2.788503721466616,0.6411720095002117,-0.04059246285386572,2179.7562065163,20.578163380967318
2025-11-21,2.7892367495113515,0.6410472811447517,-0.040553121512783105,2187.285236965539,22.75628046230458
2025-11-24,2.7900111448559324,0.640915188186747,-0.040511026377843144,2179.026751012667,21.836044406807154
2025-11-25,2.7907936282964694,0.6407826640285667,-0.04046966736919433,2177.246888709433,23.364512032537643
2025-11-26,2.7916368314170263,0.6406403715593908,-0.04042565806637307,2164.2526076571985,23.29337114157479
2025-11-27,2.7925376647011384,0.6404897298069164,-0.04038037447968125,2156.6813644999156,21.546466861034652
2025-11-28,2.793411105551982,0.6403444905691574,-0.04033747089390598,2160.4095650375907,23.88484310165655
2025-12-01,2.794356549494955,0.6401873469548349,-0.040290995910594346,2147.6781966490466,25.108594210824076
2025-12-02,2.7954087599759183,0.6400137449261831,-0.04024090884302227,2153.8345120972313,23.834955054318186
2025-12-03,2.7963892745701258,0.6398519368652846,-0.040194037698761,2162.3572175322815,22.630524619155025
2025-12-04,2.7972924386133036,0.6397027365730598,-0.040150488063098434,2166.6162239657824,22.639624434103943
2025-12-05,2.7981813745774082,0.639555973672002,-0.0401075939640653,2174.9768574291816,24.6587976666911
2025-12-08,2.7991071995300327,0.6394029748346742,-0.04006252707340225,2169.6811287047376,24.680533199592336
2025-12-09,2.800062954550295,0.6392458959889457,-0.0400170098373658,2165.543627788047,24.805613025706673
2025-12-10,2.8010476889502023,0.6390849089758215,-0.03997106453105825,2158.3539150514925,26.05254314536698
2025-12-11,2.8021176850061815,0.638911117569055,-0.03992246141469686,2164.2627560543274,27.014614667748592
2025-12-12,2.803199665131282,0.638735703943206,-0.03987343076335397,2173.864458836903,26.01935639840798
2025-12-15,2.8042048088598985,0.6385727002041109,-0.03982753178935806,2164.3500423077803,27.009492284755375
2025-12-16,2.8052967306419814,0.6383966993561447,-0.03977903946709883,2164.7982694874017,28.151894756313922
2025-12-17,2.806433213634643,0.6382140905922298,-0.03972910590180557,2154.3928778645827,28.097805574599867
2025-12-18,2.807627669610616,0.638023273981576,-0.039678054380836256,2160.6076156159743,27.421100439614943
2025-12-19,2.808770122010102,0.63784095467458,-0.03962920889885814,2144.9284122668537,27.887251822124128
2025-12-22,2.810017024016158,0.6376432832826077,-0.03957769750590723,2129.9282234385073,27.515095115054343
2025-12-23,2.811331930947111,0.6374359413347305,-0.03952492151006064,2127.7283299075552,28.088720805743627
2025-12-24,2.812688864627445,0.6372226585078109,-0.03947118013853145,2125.2129087279923,27.988117747130502
2025-12-25,2.814061276586855,0.6370076793211067,-0.039417602171462625,2114.318480127745,28.368551167183465
2025-12-26,2.815514275440778,0.636780967200671,-0.0393620640769806,2111.197418485233,30.48945474633118
2025-12-29,2.8170862709942903,0.6365363099684126,-0.039302671532896565,2116.0107875357207,29.584878118383017
2025-12-30,2.8185955833742637,0.6363017073889126,-0.03924579159780554,2126.2069549810867,30.11997696266635
2026-01-05,2.8200758737086944,0.6360717004075669,-0.039189773915432234,2133.904377303215,29.20400882650396
2026-01-06,2.8214788061173794,0.6358538673620556,-0.039136595673462685,2142.405389415841,28.139147407043108
2026-01-08,2.822795735784544,0.6356495202797392,-0.03908654428166828,2119.373406516285,28.274705705056725
2026-01-09,2.824246466262398,0.6354254519963929,-0.03903315888074748,2125.2483607847926,28.21325028542978
2026-01-12,2.825667251487388,0.6352062392016825,-0.03898092430266642,2101.697398438632,28.559420685741244
2026-01-13,2.8272357814536733,0.6349650526505303,-0.03892478498738435,2093.990500109014,28.793325464446816
2026-01-14,2.8288604373521484,0.6347154368918173,-0.03886707219533445,2095.9586066716793,28.94768014010507
2026-01-15,2.8304832524170327,0.6344660196415738,-0.03880931281983571,2090.206726513371,29.236977650818986
2026-01-16,2.8321546624790574,0.63420925738901,-0.03875013000154046,2109.2573995184116,29.60722577643551
2026-01-19,2.833738186012606,0.6339655987021805,-0.03869316118457143,2100.9364489102536,30.90591109628957
2026-01-20,2.8354327829851327,0.6337049187334095,-0.03863255422197294,2094.1713102761523,30.74718322059997
2026-01-21,2.8371611606664797,0.6334391071812251,-0.03857103626724553,2093.1683390685293,32.360591754072686
2026-01-22,2.838976412965417,0.6331598684059745,-0.03850642455139949,2096.002169293835,32.061886220879956
2026-01-23,2.840762866255249,0.6328850931799962,-0.03844280507225715,2092.1247662904166,32.74973102701048
2026-01-26,2.8426103740706674,0.6326011503593574,-0.038377367546908236,2078.7193108873385,33.16612711979694
2026-01-27,2.8445679001740567,0.6323008624382112,-0.03830901003706461,2081.6173067052655,33.616779176491285
2026-01-28,2.8465342949050716,0.6319993915322548,-0.03824043975855526,2078.7778246418925,34.11774779155565
2026-01-29,2.8485483076045215,0.6316907976376692,-0.03817049085108995,2096.8296392621187,33.428102484498524
2026-01-30,2.8504130579671165,0.6314045485298819,-0.03810471386870891,2095.916512531166,32.769601430325146
2026-02-02,2.8522535833373253,0.6311219465638745,-0.0380397850719321,2099.657685756881,31.857684173027188
2026-02-03,2.854029542346975,0.6308492549458812,-0.037977039628536456,2105.7411325044027,32.312085136807525
2026-02-04,2.8557929935249233,0.630578437214799,-0.037914523906176806,2096.8249505516433,32.405425606443416
2026-02-05,2.8576190441529508,0.6302982335705709,-0.03785031713453826,2089.516079875253,30.993488222565404
2026-02-06,2.859421999838409,0.6300217669247361,-0.037787349523503655,2080.8935322059206,31.454587063866548
2026-02-09,2.861303421804741,0.6297334446725075,-0.037722091329116046,2080.663236487165,30.998613913213813
2026-02-10,2.8631642370016697,0.6294482232521819,-0.03765752944998482,2080.741231666488,30.58038926944766
2026-02-11,2.865004010952399,0.6291661132545542,-0.03759361865710809,2090.9888782883663,31.88735859070797
2026-02-12,2.866850572128975,0.6288826568361298,-0.0375289147511625,2099.9327045634836,31.702315697535745
2026-02-13,2.8686352787237985,0.6286085013904184,-0.03746595490053973,2113.6674829332774,31.351786523540028
2026-02-16,2.8703219219956666,0.6283491073474756,-0.037405779352652234,2125.154983718431,30.93633270601388
2026-02-17,2.871922689722463,0.6281026346209045,-0.03734806639138932,2130.5811953736866,29.792284190088502
2026-02-18,2.8734426413012732,0.6278685227991379,-0.037293042170022536,2145.314948825563,29.541818627674555
2026-02-19,2.8748694458551665,0.6276483888840129,-0.03724060192553983,2141.3600105601486,29.489669477607627
2026-02-20,2.8763174527648965,0.6274249386367755,-0.03718749979185363,2137.7113779782285,30.073686684017776
2026-02-24,2.877812504854268,0.6271941323388842,-0.03713273400732189,2140.4647888520562,29.75452875772411
2026-02-25,2.8792787225756356,0.6269675323434234,-0.03707873512429049,2139.8274112381637,30.63623661043342
2026-02-26,2.8807870214754177,0.6267341638213775,-0.03702299374204355,2134.6430219451513,30.49395010607887
2026-02-27,2.8823196921980463,0.6264968531425206,-0.03696640055031397,2142.598308923018,30.64231350985216
2026-03-02,2.883810936954799,0.6262652306346745,-0.036910439149757855,2143.428942503773,32.29503174887769
2026-03-03,2.885364210987216,0.6260231404638656,-0.036851395186410396,2148.9657191271035,31.46510318217426
2026-03-04,2.8868458606736014,0.6257911216967539,-0.03679392032601394,2157.989752168674,30.20358401499863
2026-03-05,2.888220261590691,0.6255747682370728,-0.036739298766620083,2163.600241263261,30.569406775004214
2026-03-06,2.8895729695666423,0.6253606917829131,-0.03668433392861034,2174.176489704616,31.273151628447614
2026-03-09,2.890884751741409,0.625151371340385,-0.036629104825415475,2187.4445234910268,32.057291921161244
2026-03-10,2.8921377577194374,0.6249491166105116,-0.03657375382151432,2188.135201293676,30.424299116102716
2026-03-11,2.8933252752216685,0.6247561169861566,-0.03652010366987662,2203.6804649449477,29.512878359671802
2026-03-12,2.894388018767063,0.6245808871112022,-0.03646923263472932,2236.98753354919,28.390523278561865
2026-03-13,2.895228446216628,0.6244379415008724,-0.03642371011343954,2259.263217309439,27.11489205848727
2026-03-16,2.8959138834327427,0.6243173566606605,-0.036381924680305336,2253.01262820009,26.662405895159537
